Dataset Name,Image File,Image Name
SupplementaryFigure08,NocMo.Nocodazole.Embryo2.mCherry.Cam_Right_00039.tif,NocMo.Nocodazole.Embryo2.pattern
Figure02,Embryo10.mCherry.Cam_Right_00090.tif,Embryo10.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.mCherry.Cam_Right_00024.tif,MoNoc.Washout.Embryo3.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.iRFP.Cam_Right_00032.tif,NocMo.Washout.Embryo2.pattern
Figure01A,Embryo6.mCherry.Cam_Right_00184.tif,Embryo6.pattern
SupplementaryFigure05,Metaphase3.Cam_Right_00000 (5)-Enhancement Filter_T032_Z003_C01.tif,Metaphase3.pattern
SupplementaryFigure01,Embryo4.EGFP.000016_00.tif,Embryo4.pattern
SupplementaryFigure08,MoNoc.Nocodazole.Embryo2.iRFP.Cam_Right_00005.tif,MoNoc.Nocodazole.Embryo2.pattern
Figure02,Embryo12.mCherry.Cam_Right_00136.tif,Embryo12.pattern
Figure03,Embryo02.Position_0.stack_0.mCherry.Cam_Right_00061.tif,Embryo02.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo3.EGFP.Cam_Right_00036.tif,MoNoc.Monastrol.Embryo3.pattern
Figure03,Embryo09.Position_0.stack_0.mCherry.Cam_Right_00037.tif,Embryo09.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo2.mCherry.Cam_Right_00062.tif,NocMo.Nocodazole.Embryo2.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.iRFP.Cam_Right_00047.tif,MoNoc.Washout.Embryo3.pattern
SupplementaryFigure06A,Zygotes.Cell12.Position_0.stack_0.mCherry.000025_00.tif,Zygotes.Cell12.Position_0.stack_0.T000025_00.pattern
Figure02,Embryo08.mCherry.Cam_Right_00306.tif,Embryo08.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T011_Z001_C01.tif,Metaphase1.pattern
Figure03,Embryo15.Position_0.stack_0.mCherry.Cam_Right_00058.tif,Embryo15.pattern
Figure02,Embryo07.EGFP.Cam_Right_00124.tif,Embryo07.pattern
Figure02,Embryo04.iRFP.Cam_Right_00179.tif,Embryo04.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T009_Z001_C01.tif,Prometaphase1.pattern
Figure01A,Embryo9.EGFP.Cam_Right_00046.tif,Embryo9.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T059_Z002_C01.tif,Prometaphase3.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo2.iRFP.Cam_Right_00060.tif,NocMo.Nocodazole.Embryo2.pattern
SupplementaryFigure01,Embryo15.EGFP.000019_00.tif,Embryo15.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.mCherry.Cam_Right_00057.tif,NocMo.Washout.Embryo1.pattern
Figure01A,Embryo4.mCherry.Cam_Right_00115.tif,Embryo4.pattern
SupplementaryFigure06A,Zygotes.Cell31.Position_0.stack_0.iRFP.Cam_Right_00115.tif,Zygotes.Cell31.Position_0.stack_0.TCam_Right_00115.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T034_Z003_C01.tif,Prometaphase1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.EGFP.Cam_Right_00027.tif,NocMo.Washout.Embryo1.pattern
Figure02,Embryo04.iRFP.Cam_Right_00215.tif,Embryo04.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T050_Z001_C01.tif,Prometaphase3.pattern
Figure03,Embryo11.Position_0.stack_0.EGFP.Cam_Right_00060.tif,Embryo11.pattern
SupplementaryFigure01,Embryo13.mCherry.000027_00.tif,Embryo13.pattern
Figure02,Embryo05.iRFP.Cam_Right_00199.tif,Embryo05.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T043_Z003_C01.tif,Metaphase2.pattern
SupplementaryFigure09,Untreated.2_Cell.16.tif,Untreated.2_Cell.pattern
SupplementaryFigure01,Embryo8.iRFP.000007_00.tif,Embryo8.pattern
SupplementaryFigure01,Embryo9.iRFP.000004_00.tif,Embryo9.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.iRFP.Cam_Right_00052.tif,NocMo.Washout.Embryo3.pattern
Figure02,Embryo04.mCherry.Cam_Right_00238.tif,Embryo04.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.mCherry.Cam_Right_00108.tif,MoNoc.Washout.Embryo1.pattern
Figure03,Embryo08.Position_0.stack_0.mCherry.Cam_Right_00036.tif,Embryo08.pattern
SupplementaryFigure01,Embryo5.EGFP.000013_00.tif,Embryo5.pattern
SupplementaryFigure01,Embryo6.mCherry.000047_00.tif,Embryo6.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.iRFP.Cam_Right_00000.tif,MoNoc.Washout.Embryo3.pattern
Figure02,Embryo12.EGFP.Cam_Right_00045.tif,Embryo12.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.mCherry.Cam_Right_00056.tif,NocMo.Washout.Embryo3.pattern
Figure03,Embryo17.Position_0.stack_0.mCherry.Cam_Right_00074.tif,Embryo17.pattern
Figure03,Embryo03.Position_0.stack_0.EGFP.Cam_Right_00090.tif,Embryo03.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo1.iRFP.Cam_Right_00064.tif,MoNoc.Monastrol.Embryo1.pattern
Figure02,Embryo03.iRFP.Cam_Right_00195.tif,Embryo03.pattern
SupplementaryFigure06A,4Cell.Cell09-2.Position_0.stack_0.iRFP.000238_00.tif,4Cell.Cell09-2.Position_0.stack_0.T000238_00.pattern
Figure02,Embryo10.mCherry.Cam_Right_00020.tif,Embryo10.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T079_Z001_C01.tif,Metaphase1.pattern
Figure02,Embryo11.mCherry.Cam_Right_00018.tif,Embryo11.pattern
Figure01A,Embryo11.EGFP.Cam_Right_00231.tif,Embryo11.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.iRFP.Cam_Right_00063.tif,MoNoc.Washout.Embryo2.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.mCherry.Cam_Right_00094.tif,MoNoc.Washout.Embryo3.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.mCherry.Cam_Right_00010.tif,NocMo.Washout.Embryo1.pattern
SupplementaryFigure01,Embryo6.EGFP.000010_00.tif,Embryo6.pattern
Figure03,Embryo17.Position_0.stack_0.mCherry.Cam_Right_00004.tif,Embryo17.pattern
Figure02,Embryo09.mCherry.Cam_Right_00104.tif,Embryo09.pattern
Figure02,Embryo07.iRFP.Cam_Right_00156.tif,Embryo07.pattern
Figure01A,Embryo11.EGFP.Cam_Right_00195.tif,Embryo11.pattern
Figure01A,Embryo9.mCherry.Cam_Right_00028.tif,Embryo9.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo3.iRFP.Cam_Right_00021.tif,MoNoc.Monastrol.Embryo3.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00030.tif,Embryo8.pattern
Figure02,Embryo09.iRFP.Cam_Right_00113.tif,Embryo09.pattern
Figure02,Embryo09.mCherry.Cam_Right_00068.tif,Embryo09.pattern
Figure02,Embryo01.EGFP.Cam_Right_00290.tif,Embryo01.pattern
Figure02,Embryo06.EGFP.Cam_Right_00271.tif,Embryo06.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.iRFP.Cam_Right_00070.tif,MoNoc.Washout.Embryo3.pattern
Figure02,Embryo09.EGFP.Cam_Right_00081.tif,Embryo09.pattern
SupplementaryFigure01,Embryo17.EGFP.000013_00.tif,Embryo17.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.iRFP.Cam_Right_00059.tif,NocMo.Washout.Embryo1.pattern
Figure01A,Embryo3.EGFP.Cam_Right_00081.tif,Embryo3.pattern
Figure01A,Embryo10.EGFP.Cam_Right_00105.tif,Embryo10.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.iRFP.Cam_Right_00048.tif,MoNoc.Monastrol.Embryo2.pattern
Figure02,Embryo11.EGFP.Cam_Right_00192.tif,Embryo11.pattern
SupplementaryFigure01,Embryo7.mCherry.000099_00.tif,Embryo7.pattern
Figure01A,Embryo6.mCherry.Cam_Right_00220.tif,Embryo6.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00108.tif,Embryo2.pattern
Figure01A,Embryo13.EGFP.Cam_Right_00318.tif,Embryo13.pattern
Figure02,Embryo09.iRFP.Cam_Right_00007.tif,Embryo09.pattern
Figure02,Embryo12.iRFP.Cam_Right_00113.tif,Embryo12.pattern
SupplementaryFigure01,Embryo12.EGFP.000026_00.tif,Embryo12.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.iRFP.Cam_Right_00095.tif,NocMo.Washout.Embryo1.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00183.tif,Embryo8.pattern
SupplementaryFigure01,Embryo16.EGFP.000016_00.tif,Embryo16.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.mCherry.Cam_Right_00025.tif,MoNoc.Washout.Embryo1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.iRFP.Cam_Right_00169.tif,NocMo.Washout.Embryo3.pattern
Figure02,Embryo06.mCherry.Cam_Right_00237.tif,Embryo06.pattern
Figure02,Embryo06.mCherry.Cam_Right_00343.tif,Embryo06.pattern
Figure02,Embryo10.mCherry.Cam_Right_00137.tif,Embryo10.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo1.EGFP.Cam_Right_00009.tif,MoNoc.Monastrol.Embryo1.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.EGFP.Cam_Right_00031.tif,MoNoc.Washout.Embryo2.pattern
Figure02,Embryo07.iRFP.Cam_Right_00003.tif,Embryo07.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T003_Z004_C01.tif,Prometaphase1.pattern
Figure02,Embryo03.iRFP.Cam_Right_00125.tif,Embryo03.pattern
Figure01A,Embryo5.EGFP.Cam_Right_00085.tif,Embryo5.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.mCherry.Cam_Right_00162.tif,NocMo.Washout.Embryo3.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00215.tif,Embryo12.pattern
Figure02,Embryo06.iRFP.Cam_Right_00172.tif,Embryo06.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00147.tif,Embryo8.pattern
Figure02,Embryo02.mCherry.Cam_Right_00345.tif,Embryo02.pattern
SupplementaryFigure01,Embryo16.iRFP.000017_00.tif,Embryo16.pattern
Figure03,Embryo03.Position_0.stack_0.mCherry.Cam_Right_00039.tif,Embryo03.pattern
SupplementaryFigure01,Embryo13.EGFP.000023_00.tif,Embryo13.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.iRFP.Cam_Right_00126.tif,MoNoc.Washout.Embryo1.pattern
Figure02,Embryo07.EGFP.Cam_Right_00088.tif,Embryo07.pattern
Figure01A,Embryo7.EGFP.Cam_Right_00125.tif,Embryo7.pattern
Figure03,Embryo05.Position_0.stack_0.mCherry.Cam_Right_00042.tif,Embryo05.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.mCherry.Cam_Right_00059.tif,MoNoc.Washout.Embryo2.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.mCherry.Cam_Right_00027.tif,MoNoc.Monastrol.Embryo2.pattern
Figure01A,Embryo1.EGFP.Cam_Right_00207.tif,Embryo1.pattern
Figure01A,Embryo8.EGFP.Cam_Right_00096.tif,Embryo8.pattern
Figure04,NocMo.Cell05.Position_0.stack_0.EGFP.Cam_Right_00025.tif,NocMo.Cell05.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo2.EGFP.Cam_Right_00005.tif,NocMo.Nocodazole.Embryo2.pattern
SupplementaryFigure01,Embryo17.EGFP.000073_00.tif,Embryo17.pattern
Figure01A,Embryo5.mCherry.Cam_Right_00102.tif,Embryo5.pattern
SupplementaryFigure08,NocMo.Monastrol.Embryo3.mCherry.Cam_Right_00013.tif,NocMo.Monastrol.Embryo3.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo1.iRFP.Cam_Right_00040.tif,NocMo.Nocodazole.Embryo1.pattern
Figure03,Embryo10.Position_0.stack_0.mCherry.Cam_Right_00062.tif,Embryo10.pattern
Figure01A,Embryo8.EGFP.Cam_Right_00132.tif,Embryo8.pattern
Figure02,Embryo10.mCherry.Cam_Right_00173.tif,Embryo10.pattern
Figure02,Embryo10.iRFP.Cam_Right_00003.tif,Embryo10.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T008_Z002_C01.tif,Metaphase1.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.mCherry.Cam_Right_00061.tif,MoNoc.Washout.Embryo1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.EGFP.Cam_Right_00063.tif,NocMo.Washout.Embryo1.pattern
SupplementaryFigure01,Embryo3.iRFP.000058_00.tif,Embryo3.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T006_Z001_C01.tif,Metaphase2.pattern
Figure01A,Embryo3.mCherry.Cam_Right_00067.tif,Embryo3.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.iRFP.Cam_Right_00097.tif,MoNoc.Washout.Embryo2.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T005_Z004_C01.tif,Metaphase1.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.EGFP.Cam_Right_00012.tif,NocMo.Nocodazole.Embryo3.pattern
Figure03,Embryo17.Position_0.stack_0.EGFP.Cam_Right_00069.tif,Embryo17.pattern
Figure02,Embryo08.EGFP.Cam_Right_00311.tif,Embryo08.pattern
Figure02,Embryo09.EGFP.Cam_Right_00011.tif,Embryo09.pattern
SupplementaryFigure01,Embryo6.mCherry.000009_00.tif,Embryo6.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00144.tif,Embryo2.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T049_Z001_C01.tif,Prometaphase1.pattern
SupplementaryFigure01,Embryo11.EGFP.000029_00.tif,Embryo11.pattern
Figure03,Embryo14.Position_0.stack_0.mCherry.Cam_Right_00010.tif,Embryo14.pattern
SupplementaryFigure01,Embryo18.EGFP.000010_00.tif,Embryo18.pattern
Figure01A,Embryo2.mCherry.Cam_Right_00235.tif,Embryo2.pattern
Figure02,Embryo05.EGFP.Cam_Right_00334.tif,Embryo05.pattern
Figure02,Embryo05.mCherry.Cam_Right_00189.tif,Embryo05.pattern
Figure02,Embryo10.iRFP.Cam_Right_00073.tif,Embryo10.pattern
Figure02,Embryo12.iRFP.Cam_Right_00007.tif,Embryo12.pattern
Figure02,Embryo05.mCherry.Cam_Right_00225.tif,Embryo05.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00173.tif,NocMo.Washout.Embryo3.pattern
Figure02,Embryo11.mCherry.Cam_Right_00149.tif,Embryo11.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00067.tif,NocMo.Washout.Embryo3.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.iRFP.Cam_Right_00044.tif,NocMo.Nocodazole.Embryo3.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T009_Z005_C01.tif,Metaphase2.pattern
Figure01A,Embryo5.mCherry.Cam_Right_00066.tif,Embryo5.pattern
Figure02,Embryo06.iRFP.Cam_Right_00289.tif,Embryo06.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.iRFP.Cam_Right_00027.tif,MoNoc.Washout.Embryo2.pattern
SupplementaryFigure05,Metaphase3.Cam_Right_00000 (5)-Enhancement Filter_T007_Z001_C01.tif,Metaphase3.pattern
Figure01A,Embryo13.mCherry.Cam_Right_00299.tif,Embryo13.pattern
Figure02,Embryo03.mCherry.Cam_Right_00226.tif,Embryo03.pattern
SupplementaryFigure01,Embryo4.iRFP.000055_00.tif,Embryo4.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.EGFP.Cam_Right_00058.tif,MoNoc.Washout.Embryo1.pattern
Figure02,Embryo09.EGFP.Cam_Right_00198.tif,Embryo09.pattern
SupplementaryFigure06A,2Cell.Cell02-2.Position_0.stack_0.EGFP.000177_00.tif,2Cell.Cell02-2.Position_0.stack_0.T000177_00.pattern
Figure01A,Embryo13.mCherry.Cam_Right_00313.tif,Embryo13.pattern
Figure02,Embryo02.mCherry.Cam_Right_00192.tif,Embryo02.pattern
Figure03,Embryo12.Position_0.stack_0.EGFP.Cam_Right_00043.tif,Embryo12.pattern
SupplementaryFigure01,Embryo14.mCherry.000002_00.tif,Embryo14.pattern
Figure03,Embryo08.Position_0.stack_0.EGFP.Cam_Right_00021.tif,Embryo08.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T046_Z003_C01.tif,Prometaphase1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.EGFP.Cam_Right_00000.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.EGFP.Cam_Right_00016.tif,MoNoc.Monastrol.Embryo2.pattern
Figure03,Embryo03.Position_0.stack_0.EGFP.Cam_Right_00054.tif,Embryo03.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.mCherry.Cam_Right_00044.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure05,Metaphase3.Cam_Right_00000 (5)-Enhancement Filter_T004_Z003_C01.tif,Metaphase3.pattern
Figure02,Embryo06.EGFP.Cam_Right_00318.tif,Embryo06.pattern
Figure03,Embryo08.Position_0.stack_0.EGFP.Cam_Right_00068.tif,Embryo08.pattern
Figure03,Embryo09.Position_0.stack_0.mCherry.Cam_Right_00073.tif,Embryo09.pattern
Figure02,Embryo05.mCherry.Cam_Right_00273.tif,Embryo05.pattern
Figure03,Embryo04.Position_0.stack_0.mCherry.Cam_Right_00041.tif,Embryo04.pattern
Figure01A,Embryo1.mCherry.Cam_Right_00318.tif,Embryo1.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo2.EGFP.Cam_Right_00039.tif,NocMo.Nocodazole.Embryo2.pattern
Figure02,Embryo08.iRFP.Cam_Right_00259.tif,Embryo08.pattern
Figure03,Embryo17.Position_0.stack_0.mCherry.Cam_Right_00038.tif,Embryo17.pattern
Figure03,Embryo12.Position_0.stack_0.mCherry.Cam_Right_00030.tif,Embryo12.pattern
SupplementaryFigure01,Embryo14.iRFP.000021_00.tif,Embryo14.pattern
SupplementaryFigure01,Embryo6.mCherry.000052_00.tif,Embryo6.pattern
Figure01A,Embryo1.EGFP.Cam_Right_00255.tif,Embryo1.pattern
SupplementaryFigure01,Embryo5.mCherry.000010_00.tif,Embryo5.pattern
Figure03,Embryo07.Position_0.stack_0.mCherry.Cam_Right_00057.tif,Embryo07.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00103.tif,NocMo.Washout.Embryo3.pattern
Figure03,Embryo13.Position_0.stack_0.EGFP.Cam_Right_00062.tif,Embryo13.pattern
Figure03,Embryo03.Position_0.stack_0.mCherry.Cam_Right_00145.tif,Embryo03.pattern
SupplementaryFigure08,MoNoc.Nocodazole.Embryo1.mCherry.Cam_Right_00006.tif,MoNoc.Nocodazole.Embryo1.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T022_Z001_C01.tif,Prometaphase3.pattern
Figure03,Embryo02.Position_0.stack_0.mCherry.Cam_Right_00025.tif,Embryo02.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00179.tif,Embryo12.pattern
SupplementaryFigure10A,Untreated.2_Cell.25.tif,Untreated.2_Cell.pattern
Figure02,Embryo06.iRFP.Cam_Right_00255.tif,Embryo06.pattern
Figure03,Embryo05.Position_0.stack_0.EGFP.Cam_Right_00069.tif,Embryo05.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T003_Z003_C01.tif,Metaphase2.pattern
SupplementaryFigure10B,Untreated.Zygote.05.tif,Untreated.Zygote.pattern
SupplementaryFigure08,NocMo.Monastrol.Embryo2.mCherry.Cam_Right_00014.tif,NocMo.Monastrol.Embryo2.pattern
Figure02,Embryo10.mCherry.Cam_Right_00054.tif,Embryo10.pattern
Figure02,Embryo08.mCherry.Cam_Right_00342.tif,Embryo08.pattern
Figure01A,Embryo7.EGFP.Cam_Right_00076.tif,Embryo7.pattern
SupplementaryFigure01,Embryo13.iRFP.000024_00.tif,Embryo13.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T006_Z003_C01.tif,Prometaphase1.pattern
SupplementaryFigure01,Embryo14.mCherry.000019_00.tif,Embryo14.pattern
Figure02,Embryo04.EGFP.Cam_Right_00314.tif,Embryo04.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.iRFP.Cam_Right_00086.tif,NocMo.Washout.Embryo3.pattern
Figure01A,Embryo9.mCherry.Cam_Right_00112.tif,Embryo9.pattern
Figure02,Embryo09.iRFP.Cam_Right_00029.tif,Embryo09.pattern
SupplementaryFigure10B,MoNoc.2_Cell.16.tif,MoNoc.2_Cell.pattern
Figure03,Embryo10.Position_0.stack_0.EGFP.Cam_Right_00063.tif,Embryo10.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.mCherry.Cam_Right_00092.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.EGFP.Cam_Right_00114.tif,MoNoc.Washout.Embryo2.pattern
SupplementaryFigure01,Embryo10.mCherry.000023_00.tif,Embryo10.pattern
Figure02,Embryo10.iRFP.Cam_Right_00239.tif,Embryo10.pattern
Figure03,Embryo06.Position_0.stack_0.mCherry.Cam_Right_00056.tif,Embryo06.pattern
Figure02,Embryo03.EGFP.Cam_Right_00246.tif,Embryo03.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.EGFP.Cam_Right_00083.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo1.iRFP.Cam_Right_00039.tif,NocMo.Nocodazole.Embryo1.pattern
Figure02,Embryo12.EGFP.Cam_Right_00128.tif,Embryo12.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.mCherry.Cam_Right_00107.tif,MoNoc.Washout.Embryo3.pattern
SupplementaryFigure01,Embryo1.EGFP.000018_00.tif,Embryo1.pattern
Figure02,Embryo02.mCherry.Cam_Right_00239.tif,Embryo02.pattern
Figure01A,Embryo10.mCherry.Cam_Right_00065.tif,Embryo10.pattern
Figure01A,Embryo4.mCherry.Cam_Right_00032.tif,Embryo4.pattern
Figure03,Embryo19.Position_0.stack_0.mCherry.Cam_Right_00006.tif,Embryo19.pattern
Figure01A,Embryo12.mCherry.Cam_Right_00182.tif,Embryo12.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00113.tif,Embryo8.pattern
SupplementaryFigure01,Embryo2.EGFP.000015_00.tif,Embryo2.pattern
SupplementaryFigure01,Embryo12.iRFP.000027_00.tif,Embryo12.pattern
SupplementaryFigure01,Embryo14.EGFP.000020_00.tif,Embryo14.pattern
Figure01A,Embryo10.EGFP.Cam_Right_00092.tif,Embryo10.pattern
SupplementaryFigure01,Embryo18.EGFP.000017_00.tif,Embryo18.pattern
Figure02,Embryo05.iRFP.Cam_Right_00318.tif,Embryo05.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00109.tif,Embryo12.pattern
Figure02,Embryo03.mCherry.Cam_Right_00262.tif,Embryo03.pattern
Figure03,Embryo13.Position_0.stack_0.mCherry.Cam_Right_00078.tif,Embryo13.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo1.mCherry.Cam_Right_00027.tif,NocMo.Nocodazole.Embryo1.pattern
Figure02,Embryo03.iRFP.Cam_Right_00231.tif,Embryo03.pattern
Figure02,Embryo01.mCherry.Cam_Right_00346.tif,Embryo01.pattern
Figure02,Embryo06.EGFP.Cam_Right_00187.tif,Embryo06.pattern
SupplementaryFigure01,Embryo1.mCherry.000021_00.tif,Embryo1.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T019_Z002_C01.tif,Prometaphase3.pattern
Figure02,Embryo04.EGFP.Cam_Right_00183.tif,Embryo04.pattern
Figure02,Embryo05.iRFP.Cam_Right_00235.tif,Embryo05.pattern
Figure02,Embryo02.mCherry.Cam_Right_00156.tif,Embryo02.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.EGFP.Cam_Right_00051.tif,MoNoc.Washout.Embryo3.pattern
SupplementaryFigure01,Embryo7.mCherry.000039_00.tif,Embryo7.pattern
SupplementaryFigure01,Embryo19.EGFP.000014_00.tif,Embryo19.pattern
SupplementaryFigure05,Metaphase3.Cam_Right_00000 (5)-Enhancement Filter_T001_Z004_C01.tif,Metaphase3.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T002_Z005_C01.tif,Metaphase1.pattern
Figure01A,Embryo1.mCherry.Cam_Right_00187.tif,Embryo1.pattern
Figure02,Embryo01.mCherry.Cam_Right_00358.tif,Embryo01.pattern
Figure02,Embryo11.iRFP.Cam_Right_00057.tif,Embryo11.pattern
Figure02,Embryo04.mCherry.Cam_Right_00261.tif,Embryo04.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.mCherry.Cam_Right_00175.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure10A,MoNoc.8_Cell.08.tif,MoNoc.8_Cell.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T023_Z004_C01.tif,Prometaphase2.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00020.tif,NocMo.Washout.Embryo3.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00096.tif,Embryo12.pattern
Figure02,Embryo07.mCherry.Cam_Right_00035.tif,Embryo07.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T040_Z004_C01.tif,Metaphase2.pattern
Figure02,Embryo11.mCherry.Cam_Right_00066.tif,Embryo11.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00148.tif,Embryo7.pattern
SupplementaryFigure08,NocMo.Monastrol.Embryo3.iRFP.Cam_Right_00005.tif,NocMo.Monastrol.Embryo3.pattern
Figure01A,Embryo12.mCherry.Cam_Right_00098.tif,Embryo12.pattern
SupplementaryFigure06A,Zygotes.Cell04.Position_0.stack_0.iRFP.000045_00.tif,Zygotes.Cell04.Position_0.stack_0.T000045_00.pattern
Figure03,Embryo05.Position_0.stack_0.mCherry.Cam_Right_00019.tif,Embryo05.pattern
Figure02,Embryo09.iRFP.Cam_Right_00183.tif,Embryo09.pattern
Figure02,Embryo07.EGFP.Cam_Right_00041.tif,Embryo07.pattern
Figure01A,Embryo9.EGFP.Cam_Right_00068.tif,Embryo9.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T031_Z004_C01.tif,Prometaphase1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.mCherry.Cam_Right_00080.tif,NocMo.Washout.Embryo1.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo1.EGFP.Cam_Right_00055.tif,NocMo.Nocodazole.Embryo1.pattern
